X,Y,id,left,top,right,bottom,row_index,col_index
12.625,44.125,18064,12.625,44.125,12.75,44.25,15,141
12.75,45.5,18181,12.75,45.5,12.875,45.625,4,142
12.75,45.375,18182,12.75,45.375,12.875,45.5,5,142
12.75,45.25,18183,12.75,45.25,12.875,45.375,6,142
12.75,45.125,18184,12.75,45.125,12.875,45.25,7,142
12.75,45.0,18185,12.75,45,12.875,45.125,8,142
12.75,44.875,18186,12.75,44.875,12.875,45,9,142
12.75,44.125,18192,12.75,44.125,12.875,44.25,15,142
12.875,45.5,18309,12.875,45.5,13,45.625,4,143
12.875,45.375,18310,12.875,45.375,13,45.5,5,143
12.875,44.125,18320,12.875,44.125,13,44.25,15,143
13.0,45.625,18436,13,45.625,13.125,45.75,3,144
13.0,45.5,18437,13,45.5,13.125,45.625,4,144
13.125,45.75,18563,13.125,45.75,13.25,45.875,2,145
13.125,45.625,18564,13.125,45.625,13.25,45.75,3,145
13.125,45.5,18565,13.125,45.5,13.25,45.625,4,145
13.25,45.75,18691,13.25,45.75,13.375,45.875,2,146
13.25,45.625,18692,13.25,45.625,13.375,45.75,3,146
13.25,45.5,18693,13.25,45.5,13.375,45.625,4,146
13.25,45.375,18694,13.25,45.375,13.375,45.5,5,146
13.375,45.625,18820,13.375,45.625,13.5,45.75,3,147
13.375,45.5,18821,13.375,45.5,13.5,45.625,4,147
13.375,45.375,18822,13.375,45.375,13.5,45.5,5,147
13.375,45.25,18823,13.375,45.25,13.5,45.375,6,147
13.375,45.125,18824,13.375,45.125,13.5,45.25,7,147
13.375,45.0,18825,13.375,45,13.5,45.125,8,147
13.5,45.625,18948,13.5,45.625,13.625,45.75,3,148
13.5,45.5,18949,13.5,45.5,13.625,45.625,4,148
13.5,45.375,18950,13.5,45.375,13.625,45.5,5,148
13.5,45.25,18951,13.5,45.25,13.625,45.375,6,148
13.5,45.125,18952,13.5,45.125,13.625,45.25,7,148
13.5,45.0,18953,13.5,45,13.625,45.125,8,148
13.5,44.875,18954,13.5,44.875,13.625,45,9,148
13.625,45.75,19075,13.625,45.75,13.75,45.875,2,149
13.625,45.625,19076,13.625,45.625,13.75,45.75,3,149
13.625,45.0,19081,13.625,45,13.75,45.125,8,149
13.625,44.875,19082,13.625,44.875,13.75,45,9,149
13.625,44.75,19083,13.625,44.75,13.75,44.875,10,149
13.75,45.625,19204,13.75,45.625,13.875,45.75,3,150
13.75,44.875,19210,13.75,44.875,13.875,45,9,150
13.75,44.75,19211,13.75,44.75,13.875,44.875,10,150
13.75,44.625,19212,13.75,44.625,13.875,44.75,11,150
13.875,44.75,19339,13.875,44.75,14,44.875,10,151
13.875,44.625,19340,13.875,44.625,14,44.75,11,151
13.875,44.5,19341,13.875,44.5,14,44.625,12,151
14.0,44.875,19466,14,44.875,14.125,45,9,152
14.0,44.75,19467,14,44.75,14.125,44.875,10,152
14.0,44.625,19468,14,44.625,14.125,44.75,11,152
14.0,44.5,19469,14,44.5,14.125,44.625,12,152
14.125,44.875,19594,14.125,44.875,14.25,45,9,153
14.125,44.75,19595,14.125,44.75,14.25,44.875,10,153
14.125,44.625,19596,14.125,44.625,14.25,44.75,11,153
14.125,44.5,19597,14.125,44.5,14.25,44.625,12,153
14.125,44.375,19598,14.125,44.375,14.25,44.5,13,153
14.25,45.125,19720,14.25,45.125,14.375,45.25,7,154
14.25,45.0,19721,14.25,45,14.375,45.125,8,154
14.25,44.875,19722,14.25,44.875,14.375,45,9,154
14.25,44.75,19723,14.25,44.75,14.375,44.875,10,154
14.25,44.5,19725,14.25,44.5,14.375,44.625,12,154
14.25,44.375,19726,14.25,44.375,14.375,44.5,13,154
14.375,45.25,19847,14.375,45.25,14.5,45.375,6,155
14.375,45.125,19848,14.375,45.125,14.5,45.25,7,155
14.375,44.625,19852,14.375,44.625,14.5,44.75,11,155
14.375,44.5,19853,14.375,44.5,14.5,44.625,12,155
14.375,44.375,19854,14.375,44.375,14.5,44.5,13,155
14.375,44.25,19855,14.375,44.25,14.5,44.375,14,155
14.5,45.25,19975,14.5,45.25,14.625,45.375,6,156
14.5,45.125,19976,14.5,45.125,14.625,45.25,7,156
14.5,45.0,19977,14.5,45,14.625,45.125,8,156
14.5,44.875,19978,14.5,44.875,14.625,45,9,156
14.5,44.75,19979,14.5,44.75,14.625,44.875,10,156
14.5,44.375,19982,14.5,44.375,14.625,44.5,13,156
14.5,44.25,19983,14.5,44.25,14.625,44.375,14,156
14.5,44.125,19984,14.5,44.125,14.625,44.25,15,156
14.625,45.0,20105,14.625,45,14.75,45.125,8,157
14.625,44.875,20106,14.625,44.875,14.75,45,9,157
14.625,44.75,20107,14.625,44.75,14.75,44.875,10,157
14.625,44.625,20108,14.625,44.625,14.75,44.75,11,157
14.625,44.5,20109,14.625,44.5,14.75,44.625,12,157
14.625,44.375,20110,14.625,44.375,14.75,44.5,13,157
14.625,44.25,20111,14.625,44.25,14.75,44.375,14,157
14.625,44.125,20112,14.625,44.125,14.75,44.25,15,157
14.75,45.125,20232,14.75,45.125,14.875,45.25,7,158
14.75,44.75,20235,14.75,44.75,14.875,44.875,10,158
14.75,44.625,20236,14.75,44.625,14.875,44.75,11,158
14.75,44.5,20237,14.75,44.5,14.875,44.625,12,158
14.75,44.375,20238,14.75,44.375,14.875,44.5,13,158
14.75,44.25,20239,14.75,44.25,14.875,44.375,14,158
14.75,44.125,20240,14.75,44.125,14.875,44.25,15,158
14.875,45.0,20361,14.875,45,15,45.125,8,159
14.875,44.875,20362,14.875,44.875,15,45,9,159
14.875,44.75,20363,14.875,44.75,15,44.875,10,159
14.875,44.625,20364,14.875,44.625,15,44.75,11,159
14.875,44.5,20365,14.875,44.5,15,44.625,12,159
14.875,44.375,20366,14.875,44.375,15,44.5,13,159
14.875,44.25,20367,14.875,44.25,15,44.375,14,159
15.0,44.5,20493,15,44.5,15.125,44.625,12,160
15.0,44.375,20494,15,44.375,15.125,44.5,13,160
15.0,44.25,20495,15,44.25,15.125,44.375,14,160
15.0,44.125,20496,15,44.125,15.125,44.25,15,160
15.25,44.375,20750,15.25,44.375,15.375,44.5,13,162
16.25,43.5,21781,16.25,43.5,16.375,43.625,20,170
16.25,43.375,21782,16.25,43.375,16.375,43.5,21,170
16.25,43.25,21783,16.25,43.25,16.375,43.375,22,170
16.25,43.125,21784,16.25,43.125,16.375,43.25,23,170
16.25,43.0,21785,16.25,43,16.375,43.125,24,170
16.25,42.875,21786,16.25,42.875,16.375,43,25,170
16.25,42.75,21787,16.25,42.75,16.375,42.875,26,170
16.25,42.5,21789,16.25,42.5,16.375,42.625,28,170
16.25,42.375,21790,16.25,42.375,16.375,42.5,29,170
16.25,42.25,21791,16.25,42.25,16.375,42.375,30,170
16.25,42.0,21793,16.25,42,16.375,42.125,32,170
16.25,41.875,21794,16.25,41.875,16.375,42,33,170
16.25,41.75,21795,16.25,41.75,16.375,41.875,34,170
16.25,41.625,21796,16.25,41.625,16.375,41.75,35,170
16.25,41.5,21797,16.25,41.5,16.375,41.625,36,170
16.25,41.375,21798,16.25,41.375,16.375,41.5,37,170
16.375,43.5,21909,16.375,43.5,16.5,43.625,20,171
16.375,43.375,21910,16.375,43.375,16.5,43.5,21,171
16.375,43.25,21911,16.375,43.25,16.5,43.375,22,171
16.375,43.125,21912,16.375,43.125,16.5,43.25,23,171
16.375,43.0,21913,16.375,43,16.5,43.125,24,171
16.375,42.875,21914,16.375,42.875,16.5,43,25,171
16.375,42.75,21915,16.375,42.75,16.5,42.875,26,171
16.375,42.625,21916,16.375,42.625,16.5,42.75,27,171
16.375,42.5,21917,16.375,42.5,16.5,42.625,28,171
16.375,42.375,21918,16.375,42.375,16.5,42.5,29,171
16.375,42.25,21919,16.375,42.25,16.5,42.375,30,171
16.375,42.0,21921,16.375,42,16.5,42.125,32,171
16.375,41.875,21922,16.375,41.875,16.5,42,33,171
16.375,41.75,21923,16.375,41.75,16.5,41.875,34,171
16.375,41.625,21924,16.375,41.625,16.5,41.75,35,171
16.375,41.5,21925,16.375,41.5,16.5,41.625,36,171
16.375,41.375,21926,16.375,41.375,16.5,41.5,37,171
16.5,43.5,22037,16.5,43.5,16.625,43.625,20,172
16.5,43.25,22039,16.5,43.25,16.625,43.375,22,172
16.5,43.125,22040,16.5,43.125,16.625,43.25,23,172
16.5,43.0,22041,16.5,43,16.625,43.125,24,172
16.5,42.875,22042,16.5,42.875,16.625,43,25,172
16.5,42.75,22043,16.5,42.75,16.625,42.875,26,172
16.5,42.625,22044,16.5,42.625,16.625,42.75,27,172
16.5,42.5,22045,16.5,42.5,16.625,42.625,28,172
16.5,42.375,22046,16.5,42.375,16.625,42.5,29,172
16.5,41.5,22053,16.5,41.5,16.625,41.625,36,172
16.5,41.375,22054,16.5,41.375,16.625,41.5,37,172
16.5,41.25,22055,16.5,41.25,16.625,41.375,38,172
16.625,43.25,22167,16.625,43.25,16.75,43.375,22,173
16.625,43.125,22168,16.625,43.125,16.75,43.25,23,173
16.625,43.0,22169,16.625,43,16.75,43.125,24,173
16.625,42.875,22170,16.625,42.875,16.75,43,25,173
16.625,42.75,22171,16.625,42.75,16.75,42.875,26,173
16.625,42.625,22172,16.625,42.625,16.75,42.75,27,173
16.625,41.375,22182,16.625,41.375,16.75,41.5,37,173
16.625,41.25,22183,16.625,41.25,16.75,41.375,38,173
16.75,43.375,22294,16.75,43.375,16.875,43.5,21,174
16.75,43.25,22295,16.75,43.25,16.875,43.375,22,174
16.75,43.125,22296,16.75,43.125,16.875,43.25,23,174
16.75,43.0,22297,16.75,43,16.875,43.125,24,174
16.75,42.875,22298,16.75,42.875,16.875,43,25,174
16.75,42.75,22299,16.75,42.75,16.875,42.875,26,174
16.75,42.625,22300,16.75,42.625,16.875,42.75,27,174
16.75,41.375,22310,16.75,41.375,16.875,41.5,37,174
16.75,41.25,22311,16.75,41.25,16.875,41.375,38,174
16.875,43.375,22422,16.875,43.375,17,43.5,21,175
16.875,43.25,22423,16.875,43.25,17,43.375,22,175
16.875,43.0,22425,16.875,43,17,43.125,24,175
16.875,42.875,22426,16.875,42.875,17,43,25,175
16.875,42.625,22428,16.875,42.625,17,42.75,27,175
16.875,41.25,22439,16.875,41.25,17,41.375,38,175
16.875,41.125,22440,16.875,41.125,17,41.25,39,175
17.0,43.25,22551,17,43.25,17.125,43.375,22,176
17,43,22553,17,43,17.125,43.125,24,176
17.0,42.875,22554,17,42.875,17.125,43,25,176
17.0,42.75,22555,17,42.75,17.125,42.875,26,176
17.0,42.625,22556,17,42.625,17.125,42.75,27,176
17.0,41.25,22567,17,41.25,17.125,41.375,38,176
17.0,41.125,22568,17,41.125,17.125,41.25,39,176
17.125,42.875,22682,17.125,42.875,17.25,43,25,177
17.125,42.75,22683,17.125,42.75,17.25,42.875,26,177
17.125,42.625,22684,17.125,42.625,17.25,42.75,27,177
17.125,41.25,22695,17.125,41.25,17.25,41.375,38,177
17.125,41.125,22696,17.125,41.125,17.25,41.25,39,177
17.25,43.125,22808,17.25,43.125,17.375,43.25,23,178
17.25,42.875,22810,17.25,42.875,17.375,43,25,178
17.25,42.75,22811,17.25,42.75,17.375,42.875,26,178
17.25,42.625,22812,17.25,42.625,17.375,42.75,27,178
17.25,41.125,22824,17.25,41.125,17.375,41.25,39,178
17.25,41.0,22825,17.25,41,17.375,41.125,40,178
17.375,43.0,22937,17.375,43,17.5,43.125,24,179
17.375,42.875,22938,17.375,42.875,17.5,43,25,179
17.375,42.75,22939,17.375,42.75,17.5,42.875,26,179
17.375,42.625,22940,17.375,42.625,17.5,42.75,27,179
17.375,41.125,22952,17.375,41.125,17.5,41.25,39,179
17.375,41.0,22953,17.375,41,17.5,41.125,40,179
17.5,42.625,23068,17.5,42.625,17.625,42.75,27,180
17.5,41.0,23081,17.5,41,17.625,41.125,40,180
17.5,40.875,23082,17.5,40.875,17.625,41,41,180
17.625,42.75,23195,17.625,42.75,17.75,42.875,26,181
17.625,42.625,23196,17.625,42.625,17.75,42.75,27,181
17.625,42.5,23197,17.625,42.5,17.75,42.625,28,181
17.625,41.0,23209,17.625,41,17.75,41.125,40,181
17.625,40.875,23210,17.625,40.875,17.75,41,41,181
17.75,42.75,23323,17.75,42.75,17.875,42.875,26,182
17.75,42.625,23324,17.75,42.625,17.875,42.75,27,182
17.75,42.5,23325,17.75,42.5,17.875,42.625,28,182
17.75,40.875,23338,17.75,40.875,17.875,41,41,182
17.75,40.75,23339,17.75,40.75,17.875,40.875,42,182
17.875,42.75,23451,17.875,42.75,18,42.875,26,183
17.875,42.625,23452,17.875,42.625,18,42.75,27,183
17.875,42.5,23453,17.875,42.5,18,42.625,28,183
17.875,40.875,23466,17.875,40.875,18,41,41,183
17.875,40.75,23467,17.875,40.75,18,40.875,42,183
18.0,42.625,23580,18,42.625,18.125,42.75,27,184
18.0,42.5,23581,18,42.5,18.125,42.625,28,184
18.0,40.875,23594,18,40.875,18.125,41,41,184
18.0,40.75,23595,18,40.75,18.125,40.875,42,184
18.125,42.625,23708,18.125,42.625,18.25,42.75,27,185
18.125,42.5,23709,18.125,42.5,18.25,42.625,28,185
18.125,42.375,23710,18.125,42.375,18.25,42.5,29,185
18.125,40.75,23723,18.125,40.75,18.25,40.875,42,185
18.125,40.625,23724,18.125,40.625,18.25,40.75,43,185
18.25,42.5,23837,18.25,42.5,18.375,42.625,28,186
18.25,42.375,23838,18.25,42.375,18.375,42.5,29,186
18.25,40.625,23852,18.25,40.625,18.375,40.75,43,186
18.375,42.375,23966,18.375,42.375,18.5,42.5,29,187
18.375,42.25,23967,18.375,42.25,18.5,42.375,30,187
18.375,40.625,23980,18.375,40.625,18.5,40.75,43,187
18.375,40.5,23981,18.375,40.5,18.5,40.625,44,187
18.375,40.375,23982,18.375,40.375,18.5,40.5,45,187
18.5,42.375,24094,18.5,42.375,18.625,42.5,29,188
18.5,42.25,24095,18.5,42.25,18.625,42.375,30,188
18.5,40.5,24109,18.5,40.5,18.625,40.625,44,188
18.5,40.375,24110,18.5,40.375,18.625,40.5,45,188
18.5,40.25,24111,18.5,40.25,18.625,40.375,46,188
18.5,40.0,24113,18.5,40,18.625,40.125,48,188
18.5,39.875,24114,18.5,39.875,18.625,40,49,188
18.625,42.25,24223,18.625,42.25,18.75,42.375,30,189
18.625,42.125,24224,18.625,42.125,18.75,42.25,31,189
18.625,40.375,24238,18.625,40.375,18.75,40.5,45,189
18.625,40.25,24239,18.625,40.25,18.75,40.375,46,189
18.625,40.125,24240,18.625,40.125,18.75,40.25,47,189
18.625,40.0,24241,18.625,40,18.75,40.125,48,189
18.625,39.875,24242,18.625,39.875,18.75,40,49,189
18.75,42.25,24351,18.75,42.25,18.875,42.375,30,190
18.75,42.125,24352,18.75,42.125,18.875,42.25,31,190
18.75,40.125,24368,18.75,40.125,18.875,40.25,47,190
18.875,42.25,24479,18.875,42.25,19,42.375,30,191
18.875,42.125,24480,18.875,42.125,19,42.25,31,191
18.875,42.0,24481,18.875,42,19,42.125,32,191
19.0,42.125,24608,19,42.125,19.125,42.25,31,192
19,42,24609,19,42,19.125,42.125,32,192
19.0,41.875,24610,19,41.875,19.125,42,33,192
19.125,42.0,24737,19.125,42,19.25,42.125,32,193
19.125,41.875,24738,19.125,41.875,19.25,42,33,193
19.125,41.75,24739,19.125,41.75,19.25,41.875,34,193
19.125,40.875,24746,19.125,40.875,19.25,41,41,193
19.125,40.75,24747,19.125,40.75,19.25,40.875,42,193
19.125,40.625,24748,19.125,40.625,19.25,40.75,43,193
19.125,40.5,24749,19.125,40.5,19.25,40.625,44,193
19.125,40.375,24750,19.125,40.375,19.25,40.5,45,193
19.125,40.25,24751,19.125,40.25,19.25,40.375,46,193
19.125,39.875,24754,19.125,39.875,19.25,40,49,193
19.25,41.875,24866,19.25,41.875,19.375,42,33,194
19.25,41.75,24867,19.25,41.75,19.375,41.875,34,194
19.25,41.625,24868,19.25,41.625,19.375,41.75,35,194
19.25,41.5,24869,19.25,41.5,19.375,41.625,36,194
19.25,41.375,24870,19.25,41.375,19.375,41.5,37,194
19.25,41.25,24871,19.25,41.25,19.375,41.375,38,194
19.25,41.125,24872,19.25,41.125,19.375,41.25,39,194
19.25,41.0,24873,19.25,41,19.375,41.125,40,194
19.25,40.875,24874,19.25,40.875,19.375,41,41,194
19.25,40.75,24875,19.25,40.75,19.375,40.875,42,194
19.25,40.625,24876,19.25,40.625,19.375,40.75,43,194
19.25,40.5,24877,19.25,40.5,19.375,40.625,44,194
19.25,40.375,24878,19.25,40.375,19.375,40.5,45,194
19.25,40.25,24879,19.25,40.25,19.375,40.375,46,194
19.25,40.125,24880,19.25,40.125,19.375,40.25,47,194
19.25,40.0,24881,19.25,40,19.375,40.125,48,194
19.25,39.875,24882,19.25,39.875,19.375,40,49,194
19.375,41.875,24994,19.375,41.875,19.5,42,33,195
19.375,41.75,24995,19.375,41.75,19.5,41.875,34,195
19.375,41.625,24996,19.375,41.625,19.5,41.75,35,195
19.375,41.5,24997,19.375,41.5,19.5,41.625,36,195
19.375,41.375,24998,19.375,41.375,19.5,41.5,37,195
19.375,41.25,24999,19.375,41.25,19.5,41.375,38,195
19.375,41.125,25000,19.375,41.125,19.5,41.25,39,195
19.375,41.0,25001,19.375,41,19.5,41.125,40,195
19.375,40.875,25002,19.375,40.875,19.5,41,41,195
19.375,40.5,25005,19.375,40.5,19.5,40.625,44,195
19.375,40.25,25007,19.375,40.25,19.5,40.375,46,195
19.375,40.125,25008,19.375,40.125,19.5,40.25,47,195
19.375,40.0,25009,19.375,40,19.5,40.125,48,195
19.375,39.875,25010,19.375,39.875,19.5,40,49,195
19.5,41.75,25123,19.5,41.75,19.625,41.875,34,196
19.5,41.625,25124,19.5,41.625,19.625,41.75,35,196
19.5,41.5,25125,19.5,41.5,19.625,41.625,36,196
19.5,41.25,25127,19.5,41.25,19.625,41.375,38,196
19.5,40.125,25136,19.5,40.125,19.625,40.25,47,196
19.5,40.0,25137,19.5,40,19.625,40.125,48,196
19.5,39.875,25138,19.5,39.875,19.625,40,49,196
10.125,37.5,15557,10.125,37.5,10.25,37.625,68,121
10.125,37.375,15558,10.125,37.375,10.25,37.5,69,121
10.125,37.25,15559,10.125,37.25,10.25,37.375,70,121
10.125,34.25,15583,10.125,34.25,10.25,34.375,94,121
10.125,34.125,15584,10.125,34.125,10.25,34.25,95,121
10.125,34.0,15585,10.125,34,10.25,34.125,96,121
10.25,37.5,15685,10.25,37.5,10.375,37.625,68,122
10.25,37.375,15686,10.25,37.375,10.375,37.5,69,122
10.25,37.25,15687,10.25,37.25,10.375,37.375,70,122
10.25,37.125,15688,10.25,37.125,10.375,37.25,71,122
10.25,37.0,15689,10.25,37,10.375,37.125,72,122
10.25,34.25,15711,10.25,34.25,10.375,34.375,94,122
10.25,34.125,15712,10.25,34.125,10.375,34.25,95,122
10.25,34.0,15713,10.25,34,10.375,34.125,96,122
10.25,33.875,15714,10.25,33.875,10.375,34,97,122
10.375,37.375,15814,10.375,37.375,10.5,37.5,69,123
10.375,37.25,15815,10.375,37.25,10.5,37.375,70,123
10.375,37.125,15816,10.375,37.125,10.5,37.25,71,123
10.375,37.0,15817,10.375,37,10.5,37.125,72,123
10.375,36.875,15818,10.375,36.875,10.5,37,73,123
10.375,36.75,15819,10.375,36.75,10.5,36.875,74,123
10.375,34.375,15838,10.375,34.375,10.5,34.5,93,123
10.375,34.25,15839,10.375,34.25,10.5,34.375,94,123
10.375,34.125,15840,10.375,34.125,10.5,34.25,95,123
10.375,34.0,15841,10.375,34,10.5,34.125,96,123
10.375,33.875,15842,10.375,33.875,10.5,34,97,123
10.375,33.75,15843,10.375,33.75,10.5,33.875,98,123
10.5,37.25,15943,10.5,37.25,10.625,37.375,70,124
10.5,37.125,15944,10.5,37.125,10.625,37.25,71,124
10.5,37.0,15945,10.5,37,10.625,37.125,72,124
10.5,36.875,15946,10.5,36.875,10.625,37,73,124
10.5,36.75,15947,10.5,36.75,10.625,36.875,74,124
10.5,36.25,15951,10.5,36.25,10.625,36.375,78,124
10.5,36.125,15952,10.5,36.125,10.625,36.25,79,124
10.5,34.5,15965,10.5,34.5,10.625,34.625,92,124
10.5,34.375,15966,10.5,34.375,10.625,34.5,93,124
10.5,34.25,15967,10.5,34.25,10.625,34.375,94,124
10.5,34.125,15968,10.5,34.125,10.625,34.25,95,124
10.5,34.0,15969,10.5,34,10.625,34.125,96,124
10.5,33.875,15970,10.5,33.875,10.625,34,97,124
10.5,33.75,15971,10.5,33.75,10.625,33.875,98,124
10.625,37.25,16071,10.625,37.25,10.75,37.375,70,125
10.625,37.125,16072,10.625,37.125,10.75,37.25,71,125
10.625,37.0,16073,10.625,37,10.75,37.125,72,125
10.625,36.375,16078,10.625,36.375,10.75,36.5,77,125
10.625,36.25,16079,10.625,36.25,10.75,36.375,78,125
10.625,36.125,16080,10.625,36.125,10.75,36.25,79,125
10.625,36.0,16081,10.625,36,10.75,36.125,80,125
10.625,35.875,16082,10.625,35.875,10.75,36,81,125
10.625,34.5,16093,10.625,34.5,10.75,34.625,92,125
10.625,34.375,16094,10.625,34.375,10.75,34.5,93,125
10.625,34.25,16095,10.625,34.25,10.75,34.375,94,125
10.625,34.125,16096,10.625,34.125,10.75,34.25,95,125
10.625,34.0,16097,10.625,34,10.75,34.125,96,125
10.625,33.875,16098,10.625,33.875,10.75,34,97,125
10.625,33.75,16099,10.625,33.75,10.75,33.875,98,125
10.75,37.25,16199,10.75,37.25,10.875,37.375,70,126
10.75,37.125,16200,10.75,37.125,10.875,37.25,71,126
10.75,37.0,16201,10.75,37,10.875,37.125,72,126
10.75,36.375,16206,10.75,36.375,10.875,36.5,77,126
10.75,36.25,16207,10.75,36.25,10.875,36.375,78,126
10.75,36.0,16209,10.75,36,10.875,36.125,80,126
10.75,35.875,16210,10.75,35.875,10.875,36,81,126
10.75,34.625,16220,10.75,34.625,10.875,34.75,91,126
10.75,34.5,16221,10.75,34.5,10.875,34.625,92,126
10.75,34.375,16222,10.75,34.375,10.875,34.5,93,126
10.75,34.25,16223,10.75,34.25,10.875,34.375,94,126
10.75,34.125,16224,10.75,34.125,10.875,34.25,95,126
10.75,34.0,16225,10.75,34,10.875,34.125,96,126
10.75,33.625,16228,10.75,33.625,10.875,33.75,99,126
10.75,33.5,16229,10.75,33.5,10.875,33.625,100,126
10.875,37.25,16327,10.875,37.25,11,37.375,70,127
10.875,37.125,16328,10.875,37.125,11,37.25,71,127
10.875,37.0,16329,10.875,37,11,37.125,72,127
10.875,36.5,16333,10.875,36.5,11,36.625,76,127
10.875,36.375,16334,10.875,36.375,11,36.5,77,127
10.875,35.875,16338,10.875,35.875,11,36,81,127
10.875,35.75,16339,10.875,35.75,11,35.875,82,127
10.875,34.75,16347,10.875,34.75,11,34.875,90,127
10.875,34.625,16348,10.875,34.625,11,34.75,91,127
10.875,34.5,16349,10.875,34.5,11,34.625,92,127
10.875,34.375,16350,10.875,34.375,11,34.5,93,127
10.875,34.25,16351,10.875,34.25,11,34.375,94,127
10.875,34.125,16352,10.875,34.125,11,34.25,95,127
10.875,34.0,16353,10.875,34,11,34.125,96,127
10.875,33.625,16356,10.875,33.625,11,33.75,99,127
11.0,37.25,16455,11,37.25,11.125,37.375,70,128
11.0,37.125,16456,11,37.125,11.125,37.25,71,128
11.0,36.75,16459,11,36.75,11.125,36.875,74,128
11.0,36.625,16460,11,36.625,11.125,36.75,75,128
11.0,36.5,16461,11,36.5,11.125,36.625,76,128
11.0,36.375,16462,11,36.375,11.125,36.5,77,128
11,36,16465,11,36,11.125,36.125,80,128
11.0,35.875,16466,11,35.875,11.125,36,81,128
11.0,35.75,16467,11,35.75,11.125,35.875,82,128
11,35,16473,11,35,11.125,35.125,88,128
11.0,34.875,16474,11,34.875,11.125,35,89,128
11.0,34.75,16475,11,34.75,11.125,34.875,90,128
11.0,34.625,16476,11,34.625,11.125,34.75,91,128
11.0,34.5,16477,11,34.5,11.125,34.625,92,128
11.0,34.375,16478,11,34.375,11.125,34.5,93,128
11.0,34.25,16479,11,34.25,11.125,34.375,94,128
11.0,34.125,16480,11,34.125,11.125,34.25,95,128
11,34,16481,11,34,11.125,34.125,96,128
11.0,33.875,16482,11,33.875,11.125,34,97,128
11.0,33.75,16483,11,33.75,11.125,33.875,98,128
11.125,37.25,16583,11.125,37.25,11.25,37.375,70,129
11.125,37.125,16584,11.125,37.125,11.25,37.25,71,129
11.125,37.0,16585,11.125,37,11.25,37.125,72,129
11.125,36.75,16587,11.125,36.75,11.25,36.875,74,129
11.125,36.625,16588,11.125,36.625,11.25,36.75,75,129
11.125,35.875,16594,11.125,35.875,11.25,36,81,129
11.125,35.75,16595,11.125,35.75,11.25,35.875,82,129
11.125,35.625,16596,11.125,35.625,11.25,35.75,83,129
11.125,35.5,16597,11.125,35.5,11.25,35.625,84,129
11.125,35.375,16598,11.125,35.375,11.25,35.5,85,129
11.125,35.125,16600,11.125,35.125,11.25,35.25,87,129
11.125,35.0,16601,11.125,35,11.25,35.125,88,129
11.125,34.875,16602,11.125,34.875,11.25,35,89,129
11.125,34.75,16603,11.125,34.75,11.25,34.875,90,129
11.125,34.625,16604,11.125,34.625,11.25,34.75,91,129
11.125,34.5,16605,11.125,34.5,11.25,34.625,92,129
11.125,34.375,16606,11.125,34.375,11.25,34.5,93,129
11.125,34.25,16607,11.125,34.25,11.25,34.375,94,129
11.125,34.125,16608,11.125,34.125,11.25,34.25,95,129
11.125,34.0,16609,11.125,34,11.25,34.125,96,129
11.125,33.875,16610,11.125,33.875,11.25,34,97,129
11.125,33.75,16611,11.125,33.75,11.25,33.875,98,129
11.125,33.625,16612,11.125,33.625,11.25,33.75,99,129
11.125,33.5,16613,11.125,33.5,11.25,33.625,100,129
11.25,37.125,16712,11.25,37.125,11.375,37.25,71,130
11.25,37.0,16713,11.25,37,11.375,37.125,72,130
11.25,36.875,16714,11.25,36.875,11.375,37,73,130
11.25,36.75,16715,11.25,36.75,11.375,36.875,74,130
11.25,35.875,16722,11.25,35.875,11.375,36,81,130
11.25,35.75,16723,11.25,35.75,11.375,35.875,82,130
11.25,35.625,16724,11.25,35.625,11.375,35.75,83,130
11.25,35.5,16725,11.25,35.5,11.375,35.625,84,130
11.25,35.375,16726,11.25,35.375,11.375,35.5,85,130
11.25,35.25,16727,11.25,35.25,11.375,35.375,86,130
11.25,35.125,16728,11.25,35.125,11.375,35.25,87,130
11.25,35.0,16729,11.25,35,11.375,35.125,88,130
11.25,34.875,16730,11.25,34.875,11.375,35,89,130
11.25,34.625,16732,11.25,34.625,11.375,34.75,91,130
